text,label
সাফা কবির পরকালে বিশ্বাস পরকালে বিশ্বাস বিশ্বাস ভাই বিষয়ে বিশ্বাস বলছেন ভুল ভাই ইসলাম সম্পর্কে বিশ্বাস বলছেন একজন নাস্তিক বলছেন বিষয়ে বিশ্বাস বিশ্বাস বলছেন বলছেন জানেন,threat
কমেন্টস কমেন্ট আসিস আন্দাজিতোরে বলুক বুজতে খারাপ চাই বকুক এনে কথা নাআশা বলছি পারছস।,threat
মারা যাবে।,threat
থাকো দাদা মারা বাবার জুতা বেঁচে ঘুষিটা বাবার জুতা খুশি বাবার ঘুষি বিয়ে করোনি বুকে উঠেছ।,threat
সালিকে জুতা দাও।,threat
চলো যাও।,threat
জুতা। এক,threat
ক্ষমা চাও পুরো পরিবার মুখ নাপাক তোমাকে পাব তোমাদের সবাইকে ক্ষমা দেব।,threat
মার্ক জুকারবার্গকে অনুরোধ করবো একটা জুতার রিয়েক্ট কারন শান্তি পাচ্ছি না।,threat
শেখ হাসিনাকে অবশ্যই নির্বাচনের দোষী সাব্যস্ত শেখ হাসিনা প্রিয়ার বিচ্ছিন্নতাবাদী আন্দোলনের অনুপ্রাণিত,threat
অপরাধীদের দ্রুত শাস্তি উচিত।,threat
অসভ্য ইতর শুওর দেশ ছানায় ভরপুর । শুওরছানারা চলতে মেনে বিশ্বাষ আপনাকেও মেনে ।,threat
ছোট ছেলের প্রশ্নের দেবেন তর্ক ফেসবুকে প্রত্যাখ্যান করব।,threat
শিহ্মা কুলাংগারতোর মরার মা তোকে কোনদিন ইসলাম তুই দেইনি। তোকে জুতা পিটা করলেও কম হবেনানাস্তিক বাচ্চা। মর তুই বাপ বুজবি ইহকাল পড়কাল কাকে বলে।,threat
শালির থাকলে জুতার মালা পরতাম।,threat
তাসলিমা জন্মগ্রহণ ঘোষণা নাস্তিক মৃত্যুদণ্ড,threat
সাফা কবির একজন নাস্তিক প্রকাশ্যে জুতা মারা উচিত।,threat
মারতে চাচ্ছে। মাগীরে মন জুতা,threat
ফাঁসি ঈশ্বর পৃথিবীতে সকল ঈশ্বরের দাসদের ক্ষমা সবাই আপনাকে খারাপ কথা বলছে আরে ক্ষমতা থাকত আপনাকে মতে দিতাম।,threat
সুন্দর জুতামার।,threat
এখনো জুতা বাকি তারের মত সোজা হয়েছ জনতা বুঝতে পারছ,threat
ক্ষমা চেয়েছিলেন অভিনয় বাস্তবতা একজন নাস্তিক বাস্তবতা প্রকাশ্যে ফাঁসি দেয়া উচিত। হে ঈশ্বর নাস্তিক মুক্ত দেশ দাও।,threat
অাগে মইরা দেখ পরকাল কারে বুঝবি কয়,threat
সাফার নাটক বয়কট করুন মা টার নাটক দেখবে না।,threat
জুতা দান মেরে গরু,threat
জুতাটা রিঅ্যাকশন মারা।,threat
অাইনগত বিরুদ্ধে ব্যবস্থা হউক নাগরিকত্ব হউক বাতিল,threat
হিরো আলম মুভি বলি এগিয়ে জাহেদ বাল চিরা আবাল জাহেদ ফকিন্নির পুলারে হয়নাতার চিনেবর্তমান আবাল ফকিন্নির পুলা জাহেদ তর কয়টা মুভি চিনবো তকেওরে বালচিরা আবাল তর সিনেমা এক কাজের দাশি বেটিরা দেখেনাকাচ্ছ অহংকারে মেরদাপাংকুলো জাহেদওয়াক পেলি তর দি উপরেকাচ্ছ মেরদাপাংকুলো জাহেদইস্কোপারে লা তুয়া বিতা,threat
প্রথমে উচিৎ। দিয়ে জুতা পিঠানো তোমাকে,threat
পরকালে বিশ্বাস মানে পবিত্র কুরআনকে অস্বীকার বড় ভুল মুসলমান ধর্ম ইসলাম বিতাড়িত সাফা ভুল মহান আল্লাহর প্রার্থনা ভুল ক্ষমা না।,threat
ধন্যবাদ হিরো আলম ভাই।,threat
সাফাকে সাফা করো শয়তানের বাচ্চা।,threat
গালে। জায়েদের মার জুতা শালা,threat
তোমাকে পিডামু। জুতা,threat
চলবে বহিষ্কার বিচার উপযুক্ত চাই,threat
সিরাইয়েলবাম জুতা সাথে দুইডা মোড় নিয়েছে।,threat
তোরমাকে খানকির চুদি পোলা দিবো জবাই তরে,threat
বাংলাদেশ সরকারের নাস্তিকদের ফাঁসি মৃত্যু আসবে চোখ উঠবে পানি পাবে নাস্তিকদের মৃত্যু কঠোর হবে।,threat
অভিনয় জগতের মানুষ। অভিনয় সময় শরিয়ত লঙ্ঘন হয়। ফাসিক কাফির না। কাফির অপেক্ষা ফাসিক উত্তম। ফাসিকের জন্যও পরকালে রয়েছে ভয়ঙ্কর শাস্তি। এজন্যই হয়তো পরকালকে লাইভে লোকটা আপনাকে পরকালে বিশ্বাস জিজ্ঞাস করে। চাইলে প্রশ্নটা ইগনোর পারতেন। উপস্থাপকো আপনাকে বলেছিল। ক্যারিয়ারটাকে ডিফেন্স একটা কথা রাতারাতি আপনাকে কুখ্যাত দিল। ইসলামে সাতটি বিষয়ের ইমান আনা মুসলমানের ফরজ পরকাল অন্যতম। সেদিন অস্বীকার নিজেকে মুসলমান হিসেবে পরিচয় না। জানিনা উদ্দেশ্যে আল্লাহর দোহাই দিচ্ছেন। ক্যারিয়ারের ভয়ে ক্ষমা চেয়ে বলব ক্ষতি হওয়ার হয়ে গেছে। সত্যি অনুতপ্ত হয়ে বলব আসলে ভূল আল্লাহর সাথেই করেছেন। মানুষের সাথে নয়। ক্ষমা চাইতেই তওবা আল্লাহর ক্ষমা চান। ইন্নাল্লাহা গাফুরুর রাহীম।,threat
হিরো আলম একটা জুতা জানে জায়েদ খান একজন হিরো।,threat
দয়া নাস্তিকের নাটক দেখবে বাচ্চাটি ইসলাম বিরোধী ইসলামকে অপমান একজন নাস্তিক মুখে জুতা মার।,threat
ব্যাথা অস্বীকার কারন ব্যথা পাচ্ছি না।,threat
যুগ যুগ নাস্তিকরা দেশ বড় মানুষ মেনে নেবে পায়ের জুতা সুন্দর শরীরকে ঢেকে দেবে। বিয়াদব মহিলা কুতাকার।,threat
পরকাল বিশ্বাস করো বিচার মানে তুরাত পার্ট কথা বলছে বিশ্বাস মেজাজ কথা চাই জুতা মারতে চাই পেতাম ফালতুকার,threat
নাস্তিক পাইলে জুতা তারে মারতাম,threat
তরেসামনে আয় জুতামো,threat
মাঘিকে বিতারিত দেশ হউক হিন্দু জঙ্গী,threat
জুতাওয়ালা বোনার যাচ্ছ,threat
অবিলম্বে জামাতাকে চাকরির অধীনে বরখাস্ত আনাকে আইনের অধীনে উচিত।,threat
নাটক শেষ রমজান মাসে ইসলাম অনুষ্ঠান দেখেন জুতা হারাবেন।,threat
নিদ্বিধায় ভালো কথা রাজাকার নাই।বল্লে হুজুর বানিয়ে ফাঁসি ভাগ্য হইতো।,threat
অভিনয় গুয়ের এপিঠ ওপিঠউভয় পাশেই গন্ধ। রেডিও তে যেই পিঠ দেখাইছো ওইটাও গন্ধ আল্লাহর হইলা পোস্ট দিয়ে যেই পিঠ দেখাচ্ছ এইটাও গন্ধ।আমার নামের সাথে নামে মিল থাকলে তোমাকে কুত্তার বাচ্চাশয়তান একটাথুতুর ছিটাসর্দির দলাবাথরুমের জুতাকমোড মাজার ব্রাশ গালি দিতাম। সারনেম এক সকল গুণবাচক নামের একটা নাম। তোমাকে আজকে বললাম না।নেক্সট টাইম কথা বলার হার্ট দিয়ে ভেবে কথা বলবাব্রেইন ব্রেইন দিয়ে ভাবার কথা বললাম নাওকে,threat
জাহেদ পায়ের তুই খানকির ছেলে তোকে চিনি তুই শালা হিরো আলমের জুতার তুই সমান পারবি খান শালারপুত,threat
সেফুদা দাবি সেফুদার কনডমের জন্ম দিয়েছেন। সবাই সেফুদার ফাঁসি চাই দুর্ঘটনায় মিনিট ফুটকি মারতে চাই।,threat
কবির জুতা মারো গালাগালি,threat
জুতা বের চামড়া মাথার পাঠিয়ে দেব।,threat
দরকার পারবে মারা যাও।,threat
জুতাটা চুরের মত।,threat
ছাগল টাকে কয়েকটি বাড়ি জুতার,threat
হত্যা দোষের না। বুঝলাম প্রকাশ্যে কর্তন হোক।।।।।,threat
শান্তির ধর্মে জোর নারীদের ধর্ষণ হুমকি দেয়া নেকি হাসি শেষ আপনারা সবাই শান্তির ধর্মের অধীনে থাকবেন।,threat
ওরে সবাই দাও বাশ বাশের বাংলাদেশ একটা সংখ্যা বেড়ে গেছে।,threat
জায়েদ শালার ছেলে বড়দের নাম ডাকে মান্না ভাই সালমান শাহ ভাই নায়ক কথা বাদ দিয়েছি সাকিব খান চলচ্চিত্র রেখেছেন নায়ক শ্যালক জায়েদ জুতা মারা উচিত।,threat
গালে জুতা মারা উচিত।,threat
নাটক বয়কট করেছি।,threat
মার ভন্ড জুতা,threat
জুতা তোর মর মারি কপালেদুরে,threat
বড় পড়ে আল্লামা সাঈদী সাহেবের জনপ্রিয়তা কথা ।।প্রধানমন্ত্রী শত্রু শত্রু । শত্রু পাশেই বসা। চিনেন আকাশ চুম্ভি পিতার দশা ।একদিন এরাই গুলো দশা ।।,threat
জুতা বের কপাল ভেঙ্গে ফেলব বদমেজাজি।,threat
বাংলাদেশ দলই জাতীয় আপনারা নারী দল হয়ে,threat
জুতা এমনই গরু দান।আসলে সেলিব্রিটি সবাই মেরে,threat
জুকারবার্গ পায়ে পড়ে জুতা রিঅ্যাক্টর করুন রাগ পোষায় না।,threat
জায়েদ খান মিশা জুতা মার।,threat
দান গরু জুতা মেরে,threat
ফাসি ওরে,threat
খানের খান কুথা জায়েদ এসেছে হিরো আলমের জুতা কেনার ক্ষমতা জায়েদ,threat
চাই জুতা মারা প্রোয়জন পছন্দ জুতা কুকুর বাচ্চাটিকে মেরে ফেলেছে।,threat
মুসলিম আজিবাজি বিরুদ্ধে কথা দেশে সবাই চুপ বাজি বাংলার ভূমি বিতাড়িত ইলামের কেন।,threat
নাস্তিক ঘড়ে জম্ম দেশ নাস্তিক। বিতারিত হউক।,threat
জুতা মেরে দান পশ্চাতে বাশঁ ঢুকার আক্কেল ঠিকানায় আসছে গরু ফেবুতে পার্সোনাল জিনিস ছিলো লিক হওয়ার ভয়ে লোক দেখানো ক্ষমা ভিক্ষা,threat
বেতন দাও। শ্রমিকদের,threat
বলার চিন্তা উচিৎ ক্ষমা চাইতে চাই চাই জুতা মেরে গুরুদানকে ক্ষমা ঈশ্বর আপনাকে সঠিক নির্দেশনা দেন।,threat
ধরনের নাস্তিকের ফাঁসি চাই।,threat
রাখছে বাচিয়ে তারে,threat
নাস্তিক জায়গা বিতারিত হউক। তসলিমা নাসরিনের মত একেউ বাংলাদেশে হবেনা।,threat
কবরে তোর টেনে পট্টি গালের ছিড়বে বুঝবি,threat
জাহেদ রে জুতাটা মারুন,threat
দাদুর সেফু গজব আসছে ধরনের এক অপরাধীকে দেশ বের দেয়া দেশে পাঠানো আল্লাহ সবাইকে হেদায়াত আমিন,threat
মাগিরে জুতা মারতে চাই।,threat
সাফাকে থাপাইসে মুখ পাচ্ছে,threat
বিতাড়িত দেশ উতিত। নাস্তিকদের,threat
জায়েদ মিশা দরকার সওদাগরের মুখে জুতা মারার খানের,threat
বাল কবিরকি বলবে হিন্দু ধর্মের নাস্তিকদের বাল কবিরদের ফাঁসি র্জগন মতো।,threat
শালার খেয়েছে রে জুতা বাংলার কেক গো বাচ্চাকে ছোট দেশের দালাল,threat
লিখেছেন মেয়ের সুনাম সত্যি চিনি নাস্তিকের মত নোংরা পথ বেছে নিয়েছে আলোচনার শীর্ষে জুতা মারি।,threat
সবাইকে দেখাও,threat
জাহেদ খান একজন জাহেদ খান হিরো আলমের জুতার যুগ্যতা ছাগল হিজরা তর না।,threat
হেই জয়ত খান মাইগা ছবি দেখছেন কেডা বড় জুতাদা বেরায়া নায়েক গিরি বারকারব মানুষ জানে বালের মা আছে।,threat
দ্যা থ্রো বাড়ি আসে।,threat
জাহিদ খানের হিরো আলমের জুতা টানার ক্ষমতা নেই।,threat
জুতার মুখে। বারি তুর,threat
পাবেন মেয়ে ওরে নাস্তিক ফেলবেন,threat
জুতামার সুন্দর হয়েছে,threat
পরকালে বিশ্বাস ঈশ্বর আপনাকে বিচার ফেমেলির সবাই নাস্তিক নাস্তিক শালির বাড়ির শালি জুতা মারা ডিম থেরাপি একজন পাগল,threat
শালিরে দেশথেকে বেরকরে জুতাপেটা,threat
ক্ষমা চাও পুরো পরিবার নাটক তোমাকে দেব সবাইকে নাটক দেব না।,threat
জুতা পরতে হবে।,threat
আঝরা বাশ প্রস্তুত।,threat
নাস্তিকের সন্তানকে জুতা বাংলাদেশ বের উচিত।,threat
বাল ফালাউনের বাচ্চা এলে মাথা আলগা হাতে দিতাম।,threat
চাপা খাবিসের ভাল্লাগ জুতার গোবরের সাথে ঝারু বাইরাই গলায় মনডা মালা লাগিয়ে বেয়াদপ মহিলা খাচ্চুর।,threat
নাস্তিকের কারনে দেশের অবস্থা এইসব গুলো দেশ নাস্তিক বিতাড়িত কর্তব্য,threat
বারি দইরা কবির জুতার সাফা মারো,threat
বেইশ্যাটাকে পোষন করছি। সহমত পিটা জুতা,threat
পিটা করো জুতা,threat
পুড়তে হবে। আগুনে,threat
আয় জুতাবো তোরে সাফা,threat
মাদারফাকটাকে করো,threat
হিরুআলমের মান পায়ের সামাজিক সেবা জুতার মিসাসদাগর।,threat
জুতা শালির মাগী কপালে। লুচ্চা মার,threat
জায়েদ খান আপনাকে জুতা মারতে সালা মুরুক্ষ হিরো আলমের কষ্ট পাচ্ছেন সম্মান সম্মান পাবেন।,threat
সাফা কবিরের গালে জুতা।,threat
সেফুদার পাঠানো উচিত।,threat
খান জাহিদ মারা জুতা,threat
জুতামারা গাঁ নারী ছুট জাতের খাঁ,threat
পাঠ্য পুস্তক মুসলিমদের মুসলিম কবিসাহিত্যিকদের কবিতাগল্প বাদ দিয়ে সংখ্যালুঘু নাস্তিকদের আধিপত্যে বিশ্বাস ছিলেন।পাঠ্য পুস্তক অধিদপ্তরশিক্ষা মন্ত্রণালয়ে সংখ্যালুঘুদের অধিক হারে দায়িত্ব নেবার চুপ ছিলেন।এমনকি মাদ্রাসা অধিদপ্তরে হিন্দু সচিব নিয়োগ দেবার চুপ ছিলেন।মন্ত্রণালয়প্রশাসনে নিয়োগ প্রাপ্তিতেও চুপ ছিলেন।হাসপাতালশিক্ষাপ্রতিষ্ঠানে নিয়োগ প্রাপ্তিতেও আপনারা চুপ ছিলেন।তাদের সংঘঠনের অপপ্রচার নালিশে চুপ ছিলেন।তাদেরই ইশকন কর্তৃক প্রলোভনেজোর হরে কৃষ্ণ খাদ্য দেওয়াতেও চুপ ছিলেন।এতকাল চুপের রাজনীতি ধীরে ধীরে পাবেন।আগে দেশে অপপ্রচার করতো বিদেশে করছে।কদিন আমরাই বিতাড়িত হব।সর্বদা নিজ ধর্ম চুপ ছেড়ে রেজাল্ট চর্চা থাকবো।এগুলা আপনাদের নামের প্রাপ্য।খোদায়ী গজব দূরে না।,threat
করুম ওঁরে,threat
সাফাকে পেলে পিটাই তাম।,threat
বাবামাকে বিশ্বাস করো জুতায় গুইয়া পিটাই করতাম এফবি আইডি বিল পাবলিকের ভয়ে আছো,threat
ইসলামের যোদ্বা কথাটা বলতেন তলোয়ার দিয়ে বন্ধরা আপনাকে জবাই করতামদুঃখ পাবেন দায়িত্বতবে সাফা কবির একটা কথা ময়দানে লক্ষ্য ওনি কথায় ভুল ওনার বুঝা যায় ওনি ভুল করেননিবেয়াদব,threat
পালতু মেয়েটার নাটক বন্ধ চাচা সস্তা জুতা মেরে ফেলবে বন্ধু পিছনেই থাকবে।,threat
তোমাকে করবো।,threat
প্রথমে মারা খেলবে খেলবে।,threat
একজন ভদ্র নাস্তিক ফাঁসি চাও।,threat
বের পিটা জুতা খেয়ে জাহেদকে যায়।,threat
জাহেদ খান একটা জাহেদ খান তরে ছাগল চিনে। হিরো আলমের যুগ্যতা জুতার কয়জনে হিজরা তর নাই।,threat
মার্ক জুকারবার্গকে জুতা চুল্লি বলছি হাহার চুল্লিতে শান্তি পাচ্ছি না।,threat
জুতা নাস্তিকদের মারা।,threat
বিশ্বাষ করো ফিল্ডের গালে নাস্তিক কির জুতা আছে।,threat
খানকে জুতা জায়েদ মার।,threat
বাংলা ভারতে জুতা পাঠানোর নাস্তিকদের দেয়া উচিত।,threat
সাপোট মুল খারাপআল্লাহকে মাননা পাঠাওসামনে আল্লাহর কাচে বিচারএকে পাবনা পাইলে জুতা পিটা করতামবেয়াদব,threat
মাথা খারাপ,threat
সারাজীবন ছায়াতলে দাদাদের তোর থাকবি তুই চোখ বন্ধ বুঝবি ধানে চাল মাটিতে জায়গা তোর আল্লাহ ভালো জানেন। তোর শুভবুদ্ধির উদয় কামনাই,threat
জুতা পাচা কাবিরকে মার,threat
হিরো আলম জুতা। জবাব জায়েদ ভায়ের মুখ খানের,threat
জুতা মেরে গরু দানসাফা ভয় ক্যারিয়ার হ্মমা চায় নিলহ্ম লহ্ম মানুষের এতদিনের নাম যস আল্লাহকে বাচানোর হ্মমা চাইছে,threat
তুই একটা মারা ২য় হান্কি নাছরিন।তুরে জুতা নাস্তিক। দরকার তছলিমা,threat
জুতা নাস্তিক থু থু গালে মুখে শয়তান।,threat
নইলে হয়ে সোনা যাও ভালো,threat
শর্ট জাইড,threat
পাবলিক মাথায় তুলতেও জানে দিতেও পায়ের জুতার মালা মাথায় পরিয়ে জানে।,threat
গরু।,threat
ভুল করো ভুল ইসলামের আসে জুতার মানুষের আসবে।,threat
। জুতার বাড়ি,threat
বুদার পোত জায়েদ খান অভিনয়ের জানি হুম ভিডিও তে মারতে দেখলাম তুই ভুদার নায়ক মাদার চুদ অ টা বুজছ তর অভিনয় দেখলে তরে চিরিয়া কানায় নিয়া আটকায় তর অভিনয় দেখলে কপালে জুতা দিয়া চায়,threat
তোকাই আলমের গালে জুতা মার তালে তালে।,threat
হায়রে অভাগা এন রাখলি ইজ্জত না।,threat
শা মার রে। লি জুতাটা,threat
তোর বাচ্চা তোর ফাসি হওয়া দরকার জালিমের তুই ফেরাউন। বাপ ফেরাউনের বাচ্চা,threat
জাহিদ খান মারা জুতা,threat
ক্ষমা চাপের ক্ষমা চাওয়া চাওয়ার বিষয়।,threat
বেশ্যা বাবার মিথ্যা বলছে দেশের সাহায্যে বুকে জুতা সারা বাংলাদেশ ভ্রমণ সবাইকে বিশ্বাসঘাতক পতিতাদের দেখাতে হবে।,threat
বার্তাটি বোঝার প্রয়োজন এভাবে জনগণ আপনাকে অপমান আপনাকে অপমান অপমানকারী জুতা মুসলমান তৌহিদি করবে।,threat
জুতামারা খান গাগা ছুট জাতের একজন মহিলা।,threat
ছি ছি বাংলায় ওরে ফাসি চাই।এই নাস্তিক ছি স্থান,threat
মুখে তোর মারি জুতা বেজন্মা,threat
মত শিক্ষিত মুরখের কপালে জুতা মারি অভদ্র।,threat
ফাঁসি নাস্তিকদের চাই,threat
মামলা অনেকটা জুতার সাথে গরু দেয়ার মত হেকারকে দোষারোপ মত,threat
নাস্তিকদের জুতা পরতে হবে।,threat
জুতা দেখেছেন বড় যাত্রা এসেছেন বাবা মায়ের বিয়ের সাথে জড়িত জানেন পিটানো,threat
মার্কিন প্রতিনিধি প্রত্যেক ধর্মই বাংলাদেশে অপরকে সম্মান স্মৃতিতে বাস করে।,threat
তোমাকে ক্ষমা করো সালি পরকাল বিশ্বাস করো সালি মুসলিম নামে কলঙ্ক ফেসবুক শুদু তোমাকে হেক দরকার নাটক ভাল অনুভব করতাম থাকো তোমাকে জুতা মারতাম সালি তেরা নাটক বন্ধ করতাম,threat
ভুল মুখ দিয়ে মানুষ মাত্রই ভুলতবে এক ভুল মুসলিমদের কলিজায় আঘাত দিয়েছেনএটা কেমন ভুল মুসলিম হয়েও পরকাল অবিশ্বাস করাপরকাল আল্লাহ ২লক্ষ বের রাসুল গণ বলেছেনএই পরকালের ভয়ের কথা জানাতে প্রিয় রাসূল রক্ত দিয়েছেনমাইর খেতে খেতে সারা জীবন পার করেছেননিজের জন্ম ভূমি ছেড়েচেন এক পরকালের কথা জানাতে গিয়েসারা কুরআনে উল্লেখ পরকাল ভয় করআপনে নবী কুরআন পরেননিআপনে পরকাল বিশ্বাস করেননা মানে আল্লাহ রাসূলকে বিশ্বাস করেননাআপনাকে বয়কট করলামভালো হয়ে ক্ষমতা থাকলে আপনাকে জবাই করতাম,threat
জুকারবার্গ ভাই দয়া বড় জুতার রিঅ্যাক্টর করুন অ্যাংরি অ্যাংরি রিঅ্যাক্টর শান্তি,threat
ধন্যবাদ হিরু আলম চেহারায় পুত ছোট লোকের বাচ্চা জায়েদ খান অহংকার কথা বলছিস ভাই।হালার মানুষের গুন প্রকাশ পায় পায় গুনে। হিরু আলম শ্রোতারা ভালোবাসে আসনের জনগন ভালোবাসে এমপি নির্বাচন যোগ্যতা এমপি নির্বাচন গুঞ্জন আলোচনা সারা দেশে । তুই ফহিনির এমপি নির্বাচন করবি মুখ পুত বের জুতা তর গালে মারবে।অহংকারীর পতন অনিবার্য,threat
তোরে জুতা দিয়া পিডাইয়া কপালের কোথাকার হালান ফাডাইয়া উচিতনাস্তিকের ঘরের নাস্তিক চারা,threat
চলুন রুপোর মত দেশ বের যাই,threat
অবশেষে বাংলাদেশে বুঝলা আছো এদেশের জানে।। রড দেয় বাঁশও বাঙালিরা,threat
কোপা সামসু সুদাসু।,threat
তোর খানকির পোলা নাম রাখছে ভালো কথাই পারিস তুই মাদারচোদ করোনা ভাইরাস লেখাপড়া করেছিস মাদারচোদ গুজব ভাইরাস নামে নায়ক দেখছি শালা তোর মত গুজব সুপারস্টার ভালো ভালো বাংলাদেশের দেরে নাম তলিয়ে তোর তুই কাবিল ভালো মাদারচোদ চাই মাদারচোদ এফডিসি বের দেয়া জুতার মালা গলায়,threat
যেই ঐক্যের ভিত্তি বহিষ্কার দিদির। আসে যায়,threat
হাঙ্গির মরতাছে তুই বিদাই দেশের তেন মানুষ হ দেশের তারাতারি খাইয়া জি তুই আছত নিয়া অয়েভ সিরিজ তুর,threat
আইন শৃঙ্খলা জোরালো বাহিনীকে অনুরোধ জানাচ্ছি আনা ন্যাক্কারজনক সুষ্ঠু তদন্ত আইনের আওতায় বিচার বাংলাদেশ,threat
খুন গরুদের সাথে এগিয়ে আসা,threat
সময় এসেছে জুতা দেশ কবিরকে নাস্তিক সাফা বের করার।,threat
লোকেরা বিচার মহান ঈশ্বর ঈশ্বরের মহান বিচারককে জিজ্ঞেস করবে।,threat
চাই বিচার ঘটনার,threat
ফেটা আসছে। কর শালীরে। ক্ষমা চাইতে জুতা,threat
উল্টো জুতাগুলো গালগুলো। দেখো,threat
কিভাবে ফেলে জুতা প্রিয় দাঁত দেব।,threat
কথা মানুষ বলছেন ক্ষমা আল্লাহর আল্লাহ আপনাকে ক্ষমা করে।যে কথা বলছেন মুসলিম রাষ্ট্রে বলতেন ফাঁসি হত। বাংলাদেশের কাছে। আইডি হ্যাক,threat
বাংলাদেশ জাতীয় দল দলই আপনারা নারী হয়ে,threat
আকজন মানুষ কখন পরকাল যেদিন কেও কার উপকারে আসবে নাহ সেদিন কেয়ামত তর বাব আইয়াও তরে বাচইতে পারবে। সুপারিস নবি মুহাম্মাদ রঃ পরকালে ছাড়া জান্নাত পাবে না। তুই পরকাল,threat
সালার আলমকে জুতা মারতাম সালা কর সালা হারামজাদা,threat
জুতাগুলো যাও সিলন।,threat
কয়েকশত বছর আগেও মাইক্রোঅর্গানিজম দেখতো বিশ্বাস করতো না। এমনটা নক্ষত্রগুলোর আলোর রেশ এখনো স্পেইস টেলিস্কোপগুলো পায়নি অস্তিত্ব অবিশ্বাস হবে। সবচে হাস্যকর ব্যাপার আপাত গ্রস হৃৎপিণ্ডফুসফুসের পরিবর্তন ব্যতীরকে মানুষ মূহুর্তে মৃত মানুষটির সাথে একটু আগেও সচল অর্গানিক ব্যক্তিটির পার্থক্য একমাত্র রুহ জলজ্যান্ত সত্যও অবিশ্বাস সায়েন্টিফিক থিংকিং র‍্যাশনাল থিংকিং ক্ষেত্র পার্থক্য পারাটাই বুদ্ধিবৃত্তিক অন্ধত্বের,threat
এক্টা পেজে রিপোর্ট মাইরা অাসেন,threat
টা কেরে জুতার রিয়েক্ট মার্ক করলো জুকারবার্গ,threat
কবির সাফা সকলকেই জুতা মারা,threat
মারা বাচ্চাকে ফাসি দিয়ে জানোয়ারের,threat
জুতা মারা প্রোয়জনকে বোঝাতে চাই জুতা মারা প্রিয় জুতা মারতে চাই কুকুরের বাচ্চাকে।,threat
তোর জর্ম কনডম দুর্গটনা তুই তোর গোরানোর জিজ্ঞেস বলবে তোকে জুতার মালা গলায় দিয়ে শহর জুড়ে মাকে পাথর দিয়ে মেরে ফেলার দরকার পুরো,threat
সোয়ে কাবীর মুজা কাবীর ড্যাহান কাবীর।,threat
উচিৎ। দেয়া হবেনা হরহর মহাদেবরা। সরকারের উচিৎ কথিত পতিতাকে জনসমক্ষে ফাঁশি বহিষ্কার শালার মৌলবাদী সংগঠন,threat
ভাই বেতন দেননি শ্রমিকদের,threat
করো জুতা এদেরকে সময় মেরে বের এখনো বাংলাদেশ,threat
তর মত খারাপ মারতাম পেতেম। মানুষ সাথে পিছিয়ে জুতার,threat
আচ্ছা তুই বললি যায় বিশ্বাস অক্সিজেনের সাহায্যে বেচে আছস ত পাওয়া যায় বাতাসও মিথ্যা তরে বিশ্বাস দেই সেটার ব্যাথা পাবি দারায় তরে খুশি থাপ্পর মারব তুই বলবি কারন তুই থাপ্পর না। তর বাপের ধন করিস বলত,threat
ধরনের ফাঁসি একজন নাস্তিকের জন্য।,threat
তারে জুতা মারতাম নাস্তিক তারে।,threat
বাবার জন্ম সঠিক জন্ম সঠিক জন্ম সঠিক জুতোর আপনাকে বেটে পড়তে তিন বেলার খাবারের বোধশক্তিতে আসবেন এরপর সঠিক ভুল বোধ,threat
আগামীকাল আইসিটি পরীক্ষায় যাচ্ছি গ্রুপে যাচ্ছি তিন বিষয় কথা ১ সেদিন জানেন বাবামা ২ ডোনাল্ড বিশ্বাস পর্নলাইফে জানেন ২ জানেন কবরে মজা ৩ জানেন দ্বিতীয় ক্র্যাশ ত্বকে জুতা আছেন,threat
নাস্তিকদের ভয় জুতা পান ঈশ্বরকে ভয় বের পেশা হারানোর বাংলাদেশ পান।,threat
খেলব খেলব।,threat
জায়েদ চিনি নামে হিরো আলম ময়নাকে চিনি জায়েদ থানার লোক কাউয়াকে হিরো আলমের জুতার সমান হয়নায় মিশা জায়েদ,threat
ওরে ফেলবেন নাস্তিক মেয়ে পাবেন,threat
জায়েদ হিরো পুত একটা হাই লেভেলের বেয়াদব বড়দেরকে নাম ডাকে আচ্ছা মান্না ভাই সালমান শাহ ভাই উনারা হিরো ছিলনা কথা বাদ দিলাম বর্তমানে সাকিব খান চলচ্চিত্র রাখছে শালার শালার পুত জায়েদ জায়িদকে জুতা দিয়া মারা দরকার,threat
নাস্তিক। পিটা সুউরটাকে দরকার জুতা,threat
সেফুদার ট্রাস ট্রাস তিন মিনিট পাঠিয়ে দেবে।,threat
সাফা তহের চাফার খুইল্লা লায়াম। দাঁত,threat
দ্রোহী দেশ কুত্তার বাচ্চাকে মালা দিয়ে বরন জুতার,threat
সাফা কবির বেসা খানকির গালে জুতা আঘাত হয়।,threat
পায়ের জুতা পায়ে পড়ে মাথায় না।,threat
জারা বোনকে আগুন ধরিয়ে গোরে তু ভাই বোন জোদি আগুনে পুড়িয়ে ফাঁসি দেয়া বুয়েতান হুজুরকে হত্যা দেশের সয়তানের জন্য।,threat
খাংকি তোর দেশে আয় তুই মাথা নেড়া জুতার মালা দিয়ে ঘোরানো হবে।,threat
অনুরুই নাস্তিকের বিতারিত আরেক নাস্তাক বিয়ের ধরশন নাস্তিকে বাংলাদেশের মাটি বাচ্চাকে প্রধান মন্তীর রইল,threat
বড়ই হও জুতা মারতাম সাফা নাস্তিক।,threat
